Frame,Fx,Fy,Fz,Cx,Cy,LASI_X,LASI_Y,LASI_Z,RASI_X,RASI_Y,RASI_Z,LPSI_X,LPSI_Y,LPSI_Z,RPSI_X,RPSI_Y,RPSI_Z,LTHI_X,LTHI_Y,LTHI_Z,LKNE_X,LKNE_Y,LKNE_Z,LANK_X,LANK_Y,LANK_Z,LHEE_X,LHEE_Y,LHEE_Z,LP1M_X,LP1M_Y,LP1M_Z,LTOE_X,LTOE_Y,LTOE_Z,LD5M_X,LD5M_Y,LD5M_Z,LLCA_X,LLCA_Y,LLCA_Z,RTHI_X,RTHI_Y,RTHI_Z,RKNE_X,RKNE_Y,RKNE_Z,RANK_X,RANK_Y,RANK_Z,RHEE_X,RHEE_Y,RHEE_Z,RP1M_X,RP1M_Y,RP1M_Z,RTOE_X,RTOE_Y,RTOE_Z,RD5M_X,RD5M_Y,RD5M_Z,RLCA_X,RLCA_Y,RLCA_Z,1,5,4,6,2,3
3220,-12.11353,3.264663,586.5766,0.691226236,0.376615838,0.718003357,0.203738373,0.922053162,0.554353088,0.447085632,0.900669434,0.831160461,0.435457184,0.814685669,0.706449768,0.35365683,1.456895386,0.81675592,0.215774872,0.832744202,0.648885986,0.246470688,0.478257599,0.766748718,0.221280579,0.072070114,0.782664795,0.241036407,0.022723658,0.611151733,0.228875916,0.027974041,0.570901672,0.180524963,0.020045124,0.658476929,0.150004532,0.015703156,0.752342041,0.304118011,0.020911968,0.669744141,0.542303528,0.813314331,0.612219177,0.400291016,0.462195984,0.73974176,0.466475616,0.071465408,0.76331488,0.459236664,0.020517004,0.606585571,0.384557434,0.023257298,0.546451782,0.413200836,0.01921402,0.622351074,0.478211578,0.019818186,0.762633484,0.388730133,0.019886797,2605331,4301736,2691364,4463087,4130980,1854649
3221,-11.45344,2.94979,586.8241,0.69010894,0.375676196,0.717598083,0.203969421,0.922067993,0.553855713,0.4472771,0.900602905,0.830708252,0.435633789,0.81462207,0.706045837,0.354704163,1.456902588,0.816321655,0.215921234,0.83275177,0.648574036,0.246528229,0.478161835,0.7666875,0.221307419,0.072121391,0.782568298,0.241058365,0.0227868,0.611069946,0.228917023,0.02794315,0.570765991,0.180512253,0.020037256,0.658507019,0.150055679,0.015647437,0.752211609,0.304169098,0.020896307,0.669422974,0.542633362,0.813306152,0.612253418,0.400504333,0.462058105,0.739789551,0.466537476,0.071518127,0.7633396,0.459251495,0.020533617,0.606598389,0.384566772,0.023176914,0.546463684,0.413213501,0.019220791,0.622303833,0.478244537,0.019795105,0.762616516,0.388687653,0.019939131,2606797,4300065,2690180,4461510,4137528,1855190
3222,-11.02206,2.653867,587.4242,0.689815373,0.37476605,0.71716449,0.204221298,0.92206665,0.553407288,0.447465179,0.900506226,0.83039325,0.435824219,0.814590027,0.705812805,0.355710236,1.456720703,0.81591272,0.216131912,0.832758484,0.648288147,0.246587967,0.478109314,0.766444397,0.22140976,0.072044273,0.782557251,0.241169083,0.022970728,0.611014099,0.228963989,0.027886652,0.5706745,0.180597015,0.019950727,0.658487122,0.150009476,0.01564703,0.752025879,0.304302368,0.020704884,0.669091187,0.542863831,0.813231934,0.612592163,0.400845917,0.461869354,0.739886597,0.466481598,0.071484467,0.763317017,0.459238373,0.020525185,0.606572388,0.384529694,0.023237272,0.546425171,0.413209991,0.019173222,0.622365173,0.478299225,0.019753529,0.762580444,0.388692047,0.019942577,2608777,4301155,2688331,4461146,4144392,1855215
3223,-9.833626,3.284021,588.8019,0.68918299,0.374750849,0.716717407,0.204409073,0.922098877,0.552928589,0.447659698,0.900328979,0.83008252,0.435991882,0.814591736,0.705508484,0.356666992,1.456660645,0.815458069,0.216230499,0.832804016,0.647923035,0.246636215,0.478068909,0.766379089,0.221448883,0.072050285,0.782513184,0.241204849,0.02298348,0.610920715,0.228996246,0.027875586,0.570602478,0.180577194,0.019977365,0.658465515,0.149924469,0.015640579,0.752264954,0.30418158,0.020856421,0.668842773,0.543068298,0.813201294,0.612971924,0.401211639,0.46167746,0.740026245,0.466452637,0.071431641,0.763314392,0.459161621,0.020577326,0.606552673,0.38460199,0.023215649,0.546435364,0.413257843,0.019210011,0.622393005,0.478337006,0.019724283,0.762574585,0.388656219,0.019910536,2611197,4302196,2686975,4461316,4152643,1855289
3224,-9.208705,3.751826,588.7665,0.687908836,0.374364731,0.716245667,0.204593964,0.922130554,0.552511719,0.447899445,0.900207214,0.829761047,0.4361297,0.814591858,0.705230164,0.357654419,1.456638062,0.815074341,0.216359055,0.832856873,0.647590027,0.246701752,0.477995575,0.766509399,0.221395584,0.07214785,0.782468384,0.241114197,0.022808363,0.610914185,0.229006638,0.027826391,0.570571777,0.180550354,0.019978226,0.658474548,0.149933533,0.015650062,0.752148438,0.304228088,0.020847349,0.668590942,0.543276855,0.813147888,0.613433228,0.401582977,0.461448059,0.740028076,0.466445709,0.071528465,0.763281982,0.459090881,0.020554602,0.606544067,0.384655975,0.023191689,0.546415833,0.413256683,0.019155773,0.622375366,0.478331573,0.019694117,0.762584229,0.388617126,0.01993541,2614008,4303697,2685298,4461316,4152643,1855363
3225,-8.627704,3.426835,589.6498,0.687486007,0.373725882,0.715750122,0.204764771,0.922174866,0.552088867,0.448113098,0.900073853,0.829566833,0.436209259,0.814619995,0.704964355,0.3585513,1.456569214,0.814584595,0.216429672,0.83292511,0.647235352,0.24673674,0.477941528,0.766615051,0.221376328,0.072210594,0.782386597,0.241147247,0.022866264,0.610881836,0.229011383,0.027818123,0.57048877,0.180555893,0.019961901,0.658486328,0.149984299,0.015636237,0.752122864,0.304247772,0.020784403,0.668348755,0.543447937,0.813143005,0.613622314,0.401808197,0.461324707,0.740032227,0.466511871,0.071472755,0.763306641,0.459088287,0.020650263,0.606514465,0.384614929,0.023210285,0.546401978,0.413240906,0.01918952,0.622378235,0.478367889,0.019723524,0.762550415,0.388568207,0.019942778,2617039,4306554,2684657,4462286,4160164,1855289
3226,-7.852789,2.7016054,589.5435,0.687106423,0.372515561,0.715297302,0.204951004,0.922189514,0.551670044,0.448262177,0.900018921,0.828732056,0.436263031,0.814377441,0.704760681,0.359465973,1.456592529,0.814173218,0.216510178,0.832925171,0.646912292,0.246809677,0.477863525,0.766397339,0.221444092,0.072238091,0.782470642,0.241254501,0.023076973,0.610836792,0.229055756,0.027841143,0.570410339,0.180544785,0.019972713,0.658491333,0.149987396,0.015581007,0.752216675,0.304185516,0.020778566,0.668171021,0.543622375,0.813137939,0.613824646,0.402055664,0.461253754,0.740093262,0.466449097,0.071529182,0.76330426,0.459059082,0.020674702,0.606488403,0.384620117,0.023220394,0.546389709,0.413199738,0.019129215,0.622377319,0.478337952,0.019714828,0.762537231,0.388552063,0.019989422,2617039,4312196,2683424,4464907,4167661,1855437
3227,-6.840654,2.434442,589.6141,0.686590309,0.370942046,0.714824707,0.20508992,0.922187073,0.551265076,0.448450256,0.899911255,0.829041565,0.436369324,0.81470343,0.70464502,0.360418457,1.456645264,0.813795227,0.216627304,0.832863892,0.646451782,0.246815414,0.477781219,0.766553833,0.221420959,0.072272057,0.782419189,0.241149017,0.022900072,0.610792725,0.229071152,0.027798559,0.570462524,0.180618454,0.019896362,0.658481079,0.149966171,0.015596972,0.752174805,0.304242981,0.020784925,0.667986694,0.543777893,0.813107361,0.613998901,0.402237366,0.46122226,0.740097107,0.466352722,0.071505989,0.763248535,0.459007538,0.020701111,0.606461914,0.384560333,0.023211786,0.546375732,0.413224762,0.019170689,0.622374268,0.478290436,0.019707369,0.762486633,0.388538971,0.019998987,2620021,4321567,2682512,4466946,4174258,1855437
3228,-5.608521,2.654053,590.7794,0.686258375,0.369014403,0.714402893,0.205283737,0.922184143,0.550934204,0.448698242,0.899874756,0.828741882,0.436379211,0.814707031,0.704423523,0.361354919,1.456600952,0.81335437,0.216729019,0.832816772,0.646069092,0.246805313,0.477684631,0.766280396,0.221510422,0.07215403,0.7824776,0.241243073,0.023038538,0.6108573,0.229086441,0.027692841,0.570398926,0.180646515,0.019890617,0.658500366,0.149825027,0.015604481,0.752129578,0.30420224,0.020699268,0.667773743,0.543967712,0.81311322,0.614189575,0.402310913,0.461222565,0.740077332,0.466369904,0.071559677,0.763205566,0.458970734,0.020702429,0.606432495,0.384542389,0.023220945,0.546350464,0.413205902,0.019164324,0.622373718,0.47830954,0.01970796,0.762517822,0.388528961,0.020015312,2622979,4321567,2682290,4468742,4178541,1855511
3229,-4.403024,2.634605,589.05,0.686074739,0.366176256,0.714057983,0.205417816,0.922122925,0.550606689,0.44892627,0.899868042,0.828690918,0.436436554,0.814626221,0.704221985,0.36223056,1.456529541,0.812869324,0.216840363,0.832717346,0.645534119,0.246823303,0.477579285,0.766420593,0.221467484,0.072175056,0.782422302,0.24117395,0.022845247,0.610773621,0.22908609,0.027726904,0.570358337,0.180678513,0.019866146,0.658511841,0.149765182,0.01555009,0.752083008,0.304224335,0.020730858,0.66753656,0.544160217,0.813132751,0.614369202,0.402332428,0.461273102,0.740091797,0.466313293,0.071561134,0.763223267,0.458931763,0.020745449,0.606437988,0.38453717,0.023169399,0.546352661,0.413179474,0.01915737,0.622374268,0.478246277,0.019698526,0.762497192,0.388476959,0.020011059,2626034,4330042,2683696,4470780,4180975,1855486
3230,-2.466191,2.881883,588.4132,0.686178087,0.363577031,0.713719299,0.205659225,0.922045715,0.550328674,0.449165741,0.899880798,0.828221985,0.436511078,0.814710144,0.704014038,0.363075653,1.456532837,0.81251709,0.216949219,0.832645386,0.645112793,0.246760727,0.477462494,0.766384521,0.221497345,0.072145493,0.782440002,0.241194839,0.022885147,0.610792297,0.22914679,0.027686901,0.570262085,0.180641861,0.019878832,0.658472839,0.149773788,0.015534013,0.752112915,0.304235504,0.020710424,0.667286926,0.54437738,0.81317804,0.614544434,0.402260406,0.461308411,0.740144348,0.46617511,0.071557526,0.763248962,0.458913391,0.020775864,0.606459534,0.38447583,0.023142031,0.54633905,0.413194611,0.019155483,0.622364868,0.478210266,0.019749546,0.762479797,0.388464966,0.02000242,2629309,4336919,2683696,4473304,4181413,1855486
3231,0.2793875,3.188671,586.2952,0.685704302,0.360160575,0.713400635,0.205826523,0.922004639,0.550072571,0.449405792,0.899940063,0.828009094,0.436672577,0.814743896,0.703870667,0.363905304,1.456475464,0.812189758,0.217187607,0.832529541,0.644634155,0.246710587,0.477305878,0.766465942,0.221433243,0.072254356,0.782385437,0.241178848,0.022882578,0.610817688,0.229154343,0.027620075,0.570185852,0.180692078,0.019873531,0.658469055,0.149703796,0.015542443,0.752123596,0.304200195,0.020703178,0.666993469,0.544619019,0.813166626,0.614658936,0.402068512,0.46133905,0.740242004,0.466041321,0.071616859,0.76322821,0.458859222,0.020836998,0.606474548,0.38448941,0.023128321,0.546362549,0.413148163,0.019167446,0.622383484,0.478132141,0.019822004,0.762479431,0.388406525,0.020039782,2632218,4340672,2684410,4476581,4181657,1855314
3232,2.824156,3.522029,586.3649,0.68566736,0.357272248,0.713148804,0.206068573,0.92198468,0.549793701,0.449708649,0.899991272,0.828152832,0.436898468,0.814720947,0.70366748,0.364683014,1.456517578,0.811897827,0.217406509,0.8324599,0.644079651,0.246641129,0.477252899,0.766255981,0.22157077,0.072152122,0.7824021,0.241183182,0.022876196,0.610692139,0.229164047,0.027624311,0.570050842,0.180691376,0.019885845,0.658511841,0.149649399,0.015487065,0.751991394,0.304253784,0.020665913,0.666690125,0.544900391,0.813169739,0.614710266,0.401859894,0.461388184,0.740224976,0.466015289,0.071704605,0.76303186,0.458987,0.021128807,0.606410339,0.384375549,0.023130806,0.546389587,0.413085083,0.0191276,0.622381531,0.477997162,0.019834145,0.762519775,0.388329651,0.020041172,2635249,4342149,2685545,4479784,4183044,1855413
3233,4.91015,3.62921,586.2255,0.685740706,0.355343686,0.712904907,0.206281815,0.921957703,0.549611694,0.449963165,0.900053467,0.827533813,0.437169373,0.814660217,0.703582092,0.36546814,1.456512573,0.811632202,0.217701508,0.832348877,0.643571533,0.246600723,0.477265045,0.765839783,0.221767578,0.07196891,0.782359253,0.241195801,0.022915966,0.610638306,0.229169144,0.027584179,0.569930664,0.180660629,0.019895535,0.658479553,0.149562927,0.015451663,0.752114319,0.304221924,0.02067083,0.666388306,0.545159363,0.813030823,0.614706238,0.401656525,0.461480316,0.740238647,0.465876556,0.07167395,0.763179688,0.458707031,0.020888281,0.60644397,0.384314819,0.023103317,0.546390869,0.413046387,0.019138374,0.622349365,0.477867126,0.019830856,0.762475891,0.388256714,0.019984735,2638085,4341689,2686013,4482356,4186890,1855461
3234,6.363867,2.712781,587.1041,0.685404511,0.35351533,0.71269696,0.206566818,0.921907104,0.549470032,0.450237457,0.900125977,0.826529358,0.437505096,0.814216431,0.703388977,0.366363281,1.45644104,0.811448425,0.218035843,0.832268188,0.643084412,0.2466241,0.477215179,0.766041321,0.22162825,0.072166153,0.782286133,0.24121376,0.022950827,0.610604675,0.229192703,0.027565393,0.569861633,0.180713745,0.019848763,0.65851947,0.1495952,0.015384149,0.751997559,0.304273254,0.020595863,0.666138,0.545463562,0.812927063,0.614610046,0.401607025,0.461567108,0.740212097,0.465821045,0.071641907,0.763188904,0.458713898,0.020964663,0.606418274,0.384337677,0.023099159,0.546380737,0.41306604,0.019134277,0.622347473,0.477777344,0.019822901,0.762448853,0.388249603,0.019998768,2640994,4339703,2685347,4485851,4189665,1855954
3235,6.813113,2.596813,588.1985,0.685378582,0.351899514,0.712502136,0.206840271,0.921918457,0.549314697,0.450520416,0.900137939,0.8263526,0.437897552,0.814115601,0.703269958,0.36705423,1.456437378,0.811187988,0.218312851,0.832231506,0.642664429,0.246648132,0.477171783,0.765969177,0.22169371,0.072187828,0.7822099,0.241233505,0.022940109,0.610496155,0.229234085,0.02753273,0.569738342,0.180703323,0.019844114,0.658519653,0.149563385,0.015395018,0.751895447,0.30436026,0.020533438,0.665873596,0.545727539,0.812792908,0.614302795,0.401626465,0.461590179,0.74020166,0.465792786,0.071638924,0.763123108,0.458658936,0.020927866,0.606419922,0.384277039,0.023050055,0.546388489,0.413086487,0.019184813,0.622342957,0.477776184,0.019856588,0.762463257,0.388241791,0.020024738,2644000,4338687,2684928,4485851,4189665,1856053
3236,7.219088,2.73934,588.5237,0.685162083,0.349697603,0.712354248,0.207106506,0.921889343,0.549194153,0.450804199,0.9002453,0.826088013,0.438257111,0.814040955,0.70314386,0.36788266,1.456380737,0.810967773,0.218653687,0.832105347,0.642219299,0.246670486,0.477058777,0.765911804,0.221733994,0.072197914,0.782241882,0.241293808,0.02296357,0.610495239,0.2292509,0.027487225,0.569660339,0.18068277,0.019807789,0.658518494,0.14954509,0.015369337,0.751877686,0.304421509,0.02057655,0.665657349,0.546009155,0.812704895,0.613941589,0.401612366,0.461630341,0.740110779,0.465780334,0.071668167,0.763155518,0.458712677,0.020935596,0.606448792,0.384224182,0.023017326,0.54635614,0.413060516,0.019185762,0.62231842,0.477753998,0.019905758,0.762416626,0.388249786,0.02003237,2646640,4339171,2685298,4488521,4191393,1856151
3237,8.133234,1.17505311,590.3167,0.684882259,0.347999443,0.712176575,0.20742189,0.921812927,0.549141418,0.451119629,0.900333496,0.826567322,0.43864801,0.814141663,0.703039429,0.368660187,1.456388672,0.810729431,0.218940826,0.831969604,0.641841797,0.246693542,0.476965302,0.765880127,0.221799408,0.072230598,0.782146912,0.241286789,0.022950302,0.610443359,0.229250992,0.027451277,0.56963092,0.180686737,0.019799231,0.6585,0.149469986,0.015387119,0.751846802,0.304466064,0.020497013,0.665482483,0.546286865,0.812629028,0.613558289,0.401577759,0.461633087,0.740030823,0.465859863,0.071674149,0.763103394,0.458718994,0.020973774,0.606417725,0.384195801,0.023015095,0.546365417,0.41297467,0.019132401,0.622316467,0.477675507,0.01990674,0.762412598,0.388269379,0.020086735,2646640,4339849,2686950,4491288,4192635,1856643
3238,9.136376,-0.0094952,589.8963,0.68450475,0.346293557,0.712043152,0.207724258,0.921751465,0.549084717,0.451514435,0.90049585,0.826376648,0.438882263,0.813882507,0.702892456,0.369418213,1.456377197,0.810511902,0.219220108,0.831942139,0.641485779,0.246781128,0.476835815,0.76585321,0.221846542,0.072233887,0.782146118,0.241317307,0.023015301,0.610372009,0.229246445,0.027399546,0.569601685,0.180634323,0.019773657,0.658532227,0.149502884,0.015379082,0.751878601,0.304487396,0.020497046,0.665320679,0.546581299,0.81261145,0.613214294,0.401471375,0.461733795,0.739823303,0.465980011,0.071752472,0.763010132,0.458687286,0.021054871,0.606352783,0.384072845,0.022978296,0.546324585,0.412938599,0.019137007,0.622267029,0.477496521,0.019899708,0.76238092,0.388272827,0.020105221,2648937,4340478,2691068,4494151,4193048,1856619
3239,10.518452,-0.5705722,589.7197,0.684125463,0.345152288,0.711844788,0.208037109,0.921678467,0.549097046,0.451959747,0.900604309,0.826072876,0.439134644,0.813621704,0.702807251,0.370264801,1.456453979,0.810294861,0.219555679,0.831819031,0.641035522,0.246869492,0.476797974,0.765803162,0.221891418,0.072289925,0.782130371,0.241367371,0.023072876,0.610400391,0.229246597,0.027361755,0.569528137,0.180655685,0.019775745,0.658512939,0.149467194,0.015378907,0.751883972,0.304506287,0.020491875,0.665190979,0.546974121,0.81252832,0.613032837,0.401297394,0.461785034,0.739753357,0.465852295,0.07179361,0.762991028,0.458653473,0.02105142,0.60637439,0.384033325,0.022917755,0.546330017,0.412875824,0.019155851,0.622196167,0.477335602,0.019908432,0.762348511,0.388246735,0.020119072,2651088,4340478,2693804,4496335,4192245,1857235
3240,11.8129,-0.934634155,589.7225,0.683761448,0.344120943,0.711689819,0.208358002,0.92166449,0.5491073,0.452519043,0.900750977,0.82656488,0.439512238,0.813478333,0.702784912,0.371140808,1.456385498,0.810081909,0.219940384,0.831661255,0.640610779,0.246938278,0.476810638,0.765499512,0.222042328,0.072145187,0.782134277,0.24145755,0.023259504,0.610832825,0.229190155,0.026926195,0.569518127,0.180661819,0.019776243,0.658529114,0.149457642,0.015356738,0.751823059,0.304524445,0.020479046,0.665050903,0.547334595,0.81240094,0.612775452,0.401125671,0.461860657,0.739663269,0.465818726,0.071780403,0.762920471,0.458631348,0.021093136,0.606335266,0.3839505,0.022921247,0.546299255,0.412814026,0.019163424,0.62217926,0.477243958,0.019999109,0.762337158,0.388233429,0.020140459,2653141,4340309,2693804,4498010,4192318,1857580
3241,12.91295,-1.6023419,590.4927,0.683018614,0.342979403,0.711484741,0.208741211,0.921643188,0.549238159,0.453158325,0.900871643,0.825490845,0.439681458,0.812839294,0.702697937,0.371997498,1.45629126,0.809874817,0.220297592,0.831613953,0.64024707,0.247065918,0.476750885,0.765508606,0.222072556,0.072198853,0.782127563,0.241497726,0.023237833,0.610427307,0.229327805,0.027242348,0.569450134,0.180643509,0.019781479,0.658536133,0.149463303,0.01539579,0.751806152,0.304526245,0.020426098,0.665005188,0.547764526,0.812275574,0.612561218,0.401149139,0.46192868,0.739496216,0.465829926,0.07177475,0.762925354,0.458657623,0.021154583,0.606301941,0.383894684,0.022900368,0.546265076,0.412801758,0.01917045,0.622138672,0.47713382,0.019937281,0.762316956,0.388236298,0.020187317,2654902,4337791,2694396,4500024,4191150,1857580
3242,13.51239,-2.404496,590.1812,0.683300025,0.342329299,0.71126416,0.209205887,0.921618835,0.549364075,0.453816132,0.901008972,0.826359497,0.44016803,0.81306134,0.702673767,0.372803192,1.45625647,0.809652161,0.220636398,0.831528809,0.639925049,0.247152069,0.476738312,0.76565387,0.222013962,0.07230426,0.782062256,0.241417114,0.023071888,0.610448486,0.229357224,0.02723736,0.569447266,0.180661774,0.019770998,0.658520569,0.149477417,0.015350186,0.751724915,0.304528107,0.020403753,0.665066528,0.548224487,0.812150269,0.612305847,0.40123465,0.462016357,0.739378906,0.465978912,0.071711479,0.76290741,0.458666412,0.021155439,0.606303406,0.383802765,0.02283003,0.54625531,0.412791046,0.019158367,0.622137085,0.477100128,0.020028173,0.762302673,0.38823468,0.020203785,2656270,4335345,2693780,4501699,4190906,1857727
3243,14.00565,-2.48976,589.3342,0.683060232,0.341715908,0.711020569,0.209706497,0.921603455,0.549613525,0.45450177,0.901150452,0.826401489,0.440416138,0.812858948,0.70263446,0.3737164,1.456249634,0.809418518,0.220903778,0.831494324,0.63953949,0.247250397,0.476721405,0.765611633,0.222026077,0.072298058,0.782071106,0.241410675,0.023050003,0.610840637,0.229277084,0.026842777,0.569441772,0.180630157,0.019764263,0.658535645,0.149395538,0.015402997,0.751725037,0.30454007,0.020378481,0.665152466,0.548787109,0.812106628,0.612073853,0.401382416,0.462156219,0.739312317,0.466079865,0.071672516,0.762877136,0.458711365,0.02113656,0.606261169,0.383808807,0.022839247,0.54628241,0.412743103,0.019158588,0.622083679,0.477034302,0.020026255,0.76228894,0.388291016,0.020219423,2657639,4330623,2691265,4502330,4189689,1857974
3244,14.19011,-2.0637128,588.4846,0.683155809,0.341631382,0.71081897,0.210252563,0.921531982,0.549870667,0.455251556,0.901275635,0.826429321,0.440708069,0.812626038,0.702617676,0.374627869,1.456282593,0.809178894,0.221200867,0.831481934,0.639176331,0.247464661,0.476683594,0.765595642,0.222008499,0.07229525,0.782100647,0.241408386,0.023080412,0.610374878,0.229317719,0.02721557,0.569432373,0.180646027,0.019755449,0.658534302,0.14938269,0.015353971,0.751836426,0.304514557,0.02041424,0.665376038,0.54928009,0.812115112,0.611903748,0.401538208,0.462316467,0.739177002,0.466108337,0.071647804,0.762663208,0.459009338,0.02138608,0.606285217,0.383762054,0.022807007,0.546245239,0.412684174,0.019138302,0.622050842,0.4769664,0.020053404,0.762290955,0.388298828,0.020249409,2658739,4324449,2689835,4503034,4188399,1858121
3245,14.50788,-1.7642105,586.2247,0.683077248,0.342265207,0.710514282,0.210767303,0.921523926,0.55010022,0.456126129,0.901373108,0.826530273,0.440968689,0.812448547,0.702622803,0.375564026,1.456314331,0.808920776,0.221483932,0.831416016,0.638755005,0.247649445,0.476637909,0.765587769,0.222026642,0.072348701,0.782091064,0.241370255,0.023098421,0.610390259,0.229331406,0.027205662,0.569428162,0.180643219,0.019750711,0.658515991,0.149407181,0.015365751,0.751804504,0.304488098,0.020367403,0.665747681,0.549779846,0.812025696,0.611844971,0.40172168,0.462414093,0.739165527,0.466105804,0.071666763,0.762676941,0.458978302,0.021395336,0.606261047,0.383697021,0.022785843,0.546260986,0.41266568,0.019152098,0.62203772,0.476885071,0.020065027,0.762310364,0.388308533,0.020254751,2659033,4318782,2688010,4503810,4185600,1858121
3246,13.97267,-2.322094,584.6781,0.683055742,0.343239404,0.710239136,0.211306671,0.92152887,0.55050885,0.457080048,0.901515503,0.826954529,0.441187439,0.81244104,0.702609802,0.376501556,1.456231567,0.808701843,0.221757568,0.831387146,0.638347351,0.247784515,0.476636108,0.765282532,0.222166534,0.072292229,0.782143433,0.241489182,0.023286484,0.610791992,0.229258102,0.026841112,0.569444763,0.180654053,0.019748098,0.658562744,0.149480103,0.015343094,0.752366821,0.304587646,0.020960075,0.666194763,0.550202332,0.811921448,0.611759155,0.402054657,0.462577393,0.739068359,0.466161957,0.071602722,0.76260968,0.458992157,0.021368975,0.606244568,0.383621368,0.022803411,0.546248413,0.412641357,0.019157082,0.622017212,0.476846832,0.020071365,0.762295898,0.388343384,0.020249645,2659106,4314739,2687024,4503810,4185600,1858220
3247,13.87655,-2.281964,585.155,0.683324649,0.345642419,0.710018433,0.211892334,0.921531677,0.550980774,0.458100281,0.901518494,0.827411621,0.441494812,0.812231628,0.702602844,0.377425781,1.456182007,0.808511047,0.222018326,0.831333679,0.637863464,0.248016647,0.476623444,0.765239563,0.22218251,0.072361473,0.782090515,0.241491272,0.023323278,0.610383911,0.229365585,0.027183573,0.569413391,0.180640671,0.019764132,0.658507019,0.149454178,0.015383162,0.751702515,0.304532471,0.020384127,0.666621338,0.55079071,0.811891724,0.611766907,0.402393616,0.462639282,0.739017273,0.466224762,0.071553268,0.762760498,0.4588255,0.021141186,0.606291138,0.383572266,0.022768856,0.546244202,0.41258847,0.01914415,0.622003662,0.476771667,0.020119549,0.762315918,0.388349548,0.020239462,2659497,4315054,2686802,4505315,4182144,1858245
3248,13.40068,-2.606381,589.042,0.683594901,0.348662285,0.709786316,0.212470673,0.921524109,0.551492676,0.459013977,0.901456726,0.827682007,0.441791504,0.812083069,0.702613342,0.378360779,1.456196533,0.808317505,0.222309921,0.831297485,0.637474548,0.248112534,0.476646545,0.765491699,0.222088257,0.072595329,0.782032593,0.241447006,0.023214382,0.610357178,0.22932132,0.027165983,0.569415283,0.180665863,0.019765169,0.658499756,0.149489853,0.015415176,0.752213806,0.304541199,0.020832527,0.667158142,0.55137616,0.811837036,0.61182959,0.402849243,0.462714111,0.738964111,0.46627298,0.071417351,0.762759521,0.458851105,0.021106144,0.606285217,0.383480316,0.022786299,0.546279053,0.412508698,0.019155172,0.621938721,0.476694458,0.020100384,0.762294678,0.38843692,0.020312923,2659497,4318371,2687566,4505776,4178687,1858885
3249,12.05713,-2.664385,592.2214,0.683750811,0.352134296,0.709526123,0.213039581,0.921542236,0.552125793,0.460092072,0.901518311,0.826755188,0.441908234,0.811461853,0.702566406,0.379318909,1.456193848,0.808147766,0.222611603,0.831205383,0.637050171,0.248220215,0.476592316,0.765417664,0.222195572,0.072565918,0.78199939,0.241502029,0.023255976,0.610390991,0.229344986,0.02718088,0.569488892,0.180650055,0.019775486,0.658454102,0.149484833,0.015457267,0.751698059,0.304556366,0.020313641,0.667753479,0.551971069,0.811815186,0.611932495,0.403361908,0.462763855,0.738944641,0.46646756,0.071328896,0.762747009,0.459041229,0.021005743,0.606309753,0.383495117,0.022744667,0.546299927,0.41246109,0.019154249,0.621917664,0.47671402,0.02010673,0.762820129,0.388059784,0.020861221,2659790,4321930,2689120,4505339,4175669,1859328
3250,9.785759,-1.4567258,593.5279,0.68364702,0.35503893,0.709344299,0.213574814,0.921503906,0.552747803,0.461202454,0.901531494,0.827139099,0.442183014,0.811271667,0.702585693,0.380305145,1.456163086,0.808007813,0.222940277,0.831159241,0.63660675,0.248276321,0.476616577,0.765175049,0.222308105,0.072543404,0.782059875,0.241603043,0.023392319,0.610773376,0.229191284,0.026902121,0.569528259,0.180641449,0.019786793,0.658481506,0.149513474,0.015428344,0.751686279,0.304598053,0.020331276,0.668379517,0.552565063,0.811857788,0.612086609,0.403805237,0.462795013,0.738916565,0.46664447,0.071230728,0.762761353,0.459222046,0.020878929,0.60638324,0.383404419,0.022839394,0.546372864,0.412349396,0.019153099,0.621870667,0.4766987,0.020099121,0.762808105,0.388261292,0.020941423,2660181,4321930,2692251,4505509,4172968,1859500
3251,7.419585,-1.526086243,594.2439,0.684196888,0.357912142,0.709216309,0.214120056,0.921387451,0.553539124,0.462335785,0.901629028,0.82753302,0.442463562,0.811128723,0.702539429,0.381217499,1.456148804,0.807874756,0.223291824,0.831048462,0.636104736,0.248443634,0.476439117,0.765044006,0.222416412,0.072552872,0.78205249,0.241661026,0.023424471,0.610405151,0.229314499,0.027228243,0.569579407,0.180632263,0.01981913,0.658499207,0.149506134,0.015471402,0.751594604,0.304649872,0.020316833,0.669059998,0.553261658,0.811904236,0.612307251,0.40439032,0.46289679,0.73893042,0.466792694,0.071125443,0.762802734,0.459541107,0.020661993,0.606419861,0.38333725,0.022786234,0.546432007,0.41225351,0.01914996,0.621824829,0.47670224,0.020059742,0.762396179,0.388957825,0.020630339,2661305,4320381,2692251,4507596,4169779,1859821
