Frame,Sub Frame,Fx,Fy,Fz,Cx,Cy
2503,0,2.20312,-61.2554,129.423,0.5296070089509664,0.4214611442005335
2503,1,-1.45852,-62.3928,134.004,0.5362612620131977,0.42818201061371153
2503,2,-2.58589,-66.2338,142.454,0.5674925077331819,0.43210944716545413
2503,3,-3.38062,-61.9041,153.798,0.5822608201510864,0.43570950506598444
2503,4,-4.81137,-58.9972,162.754,0.5738253909104887,0.44189810980508915
2503,5,-6.63879,-52.0453,175.614,0.5689277395741953,0.44177182568849604
2503,6,-10.7038,-45.758,185.533,0.5697125758508716,0.4415899584049822
2503,7,-16.206,-44.9997,192.775,0.5703385677293423,0.44636245716538947
2503,8,-18.7525,-41.4233,204.969,0.5607189358133777,0.4499070752056521
2503,9,-19.0708,-37.2867,218.033,0.5422848466613307,0.4495089179196661
2504,0,-20.7572,-28.8291,229.599,0.5281602827367987,0.4428184301271497
2504,1,-21.359,-21.6298,234.046,0.5281207561680328,0.43364958737081666
2504,2,-25.0408,-19.4737,236.61,0.5427794831220868,0.4276206919291548
2504,3,-26.773,-14.0502,240.716,0.5544060849138059,0.4300522669879992
2504,4,-25.1988,-15.0999,246.723,0.5587372416654616,0.4364309084140857
2504,5,-18.4151,-13.0857,254.007,0.55909505609544,0.4383660332378889
2504,6,-9.55812,-13.0331,257.668,0.562379357103932,0.43559001973366784
2504,7,-5.10504,-15.5015,263.057,0.5671061353815938,0.42935029704160654
2504,8,-4.97443,-12.8735,272.815,0.5646968297635172,0.42888885642927993
2504,9,-3.60857,-12.4109,283.543,0.5566549630155136,0.433586535129165
2505,0,3.83192,-8.19598,292.151,0.5485795861005389,0.437854258681727
2505,1,12.8324,-8.01956,294.047,0.5487771240870458,0.43960784212824067
2505,2,16.7599,-8.84216,299.92,0.5590313032304948,0.43801813069088574
2505,3,14.504,-7.11203,312.812,0.5724509376762368,0.43721671735018275
2505,4,12.193,-10.1542,331.706,0.5842871215679891,0.4399423912926456
2505,5,13.5019,-10.7997,349.499,0.5912292425495317,0.44058271186675363
2505,6,18.2107,-19.0765,364.818,0.6009503153698862,0.4362813395844041
2505,7,20.1493,-23.8542,377.357,0.6080951880020741,0.4301860540849535
2505,8,14.3758,-25.1174,392.277,0.6109098025830825,0.42923965554291366
2505,9,10.3447,-23.1761,413.994,0.6115031117714763,0.4349840715486507
2506,0,9.72815,-16.1384,434.173,0.6110628008295768,0.43811327840094466
2506,1,13.8828,-14.4729,453.376,0.6174790971081264,0.43436805718506566
2506,2,16.1329,-14.6544,476.373,0.6271990056650519,0.4277137989525497
2506,3,9.06618,-10.7682,512.339,0.6374434153505811,0.42461236754188886
2506,4,3.33677,-5.41056,564.332,0.6457850994567536,0.42572918020425904
2506,5,1.3882,1.68599,622.12,0.6516515605144443,0.4248755845865347
2506,6,4.52715,4.89226,678.72,0.6601596177407288,0.4219962542053059
2506,7,4.14274,9.90669,739.37,0.6679984830185532,0.4194291525641317
2506,8,-1.01589,18.7818,806.465,0.6727286554604336,0.4197580303378964
2506,9,-3.22418,31.1486,879.211,0.67547142421709,0.42216442911563645
2507,0,-2.98287,54.1445,943.074,0.6772807246076908,0.42233697483877036
2507,1,0.201415,71.7823,979.811,0.6810702253605592,0.4215114138815963
2507,2,-2.96885,85.6282,995.594,0.6852556485056012,0.4218791686870666
2507,3,-7.9068,95.7967,992.321,0.6873789589131571,0.4245959471254316
2507,4,-2.5941,98.3627,974.063,0.6873654564659937,0.42782051098492024
2507,5,8.94515,97.8508,942.129,0.6853367656277547,0.42757284321785016
2507,6,20.0293,91.4373,897.297,0.6843002880686898,0.4239152720183306
2507,7,19.9973,84.5787,851.945,0.6838005522115026,0.4178621340475719
2507,8,16.0718,77.8548,820.077,0.6814038335758361,0.41432943323495713
2507,9,19.8021,68.5178,802.699,0.6772378311200624,0.4139008648057801
2508,0,28.1068,67.8381,793.504,0.6726299278722825,0.413310103805798
2508,1,40.3078,58.7882,786.0,0.6748492807801059,0.4133763304661095
2508,2,40.0459,50.1617,795.82,0.6823735425919308,0.4146672173732829
2508,3,30.7598,39.8816,814.326,0.6906292466904613,0.419635570771292
2508,4,26.9838,19.4551,837.567,0.6969726696591692,0.4250450931171253
2508,5,29.4255,9.15804,854.738,0.7003112936062142,0.42669090440345697
2508,6,34.22,-3.53712,860.107,0.7039347317664216,0.4259013394921591
2508,7,27.6394,-15.2411,861.653,0.7058904610322977,0.42471574183755795
2508,8,13.7975,-22.3409,859.77,0.7042733142822369,0.4265539275704935
2508,9,5.63774,-25.9611,856.983,0.6999035864189508,0.42874748133113405
2509,0,5.73479,-21.315,848.934,0.6947039102310439,0.42819018654297025
2509,1,9.6035,-28.4652,834.864,0.6943892376869367,0.4252461982260802
2509,2,1.36293,-31.4252,826.35,0.6963199552514131,0.42202849103831086
2509,3,-11.7247,-35.4548,826.722,0.6992351179529107,0.4208346828653629
2509,4,-19.0864,-43.7674,829.023,0.7023708463841289,0.42090945061007734
2509,5,-18.7643,-46.2299,828.155,0.7047690594824214,0.41991365748137105
2509,6,-16.4465,-59.0618,822.61,0.7093931835664407,0.41823210428994567
2509,7,-16.2839,-62.745,823.971,0.7126655608439048,0.41774187141269614
2509,8,-16.9335,-69.6883,828.706,0.7126905756183328,0.4204888625304576
2509,9,-12.0274,-71.3609,837.503,0.7102297858752326,0.4236808610533665
2510,0,0.565553,-64.9756,840.957,0.7077481376959543,0.4241420330758107
2510,1,10.7111,-64.1646,840.726,0.7084643310837299,0.4223535458236038
2510,2,13.2721,-48.3944,846.037,0.7078885135174683,0.4215028521652375
2510,3,11.5114,-42.6883,853.941,0.7060265708456949,0.42467639302948185
2510,4,14.847,-36.139,867.849,0.7034734754328563,0.42667626147839116
2510,5,20.0866,-32.7628,868.851,0.7031783460137453,0.425417960589901
2510,6,15.2662,-38.2032,870.844,0.7057042601697379,0.42235726062313583
2510,7,4.85772,-40.5487,879.016,0.708203387778602,0.42338072192900583
2510,8,-2.72358,-45.9237,898.836,0.7100810151779978,0.4259223698174904
2510,9,0.256784,-37.0036,913.326,0.7101487460902033,0.4249011762885588
2511,0,1.03142,-39.9165,914.999,0.7119311170620886,0.4202883694848241
2511,1,-8.57303,-36.2375,920.813,0.7141584673888601,0.4178136271123274
2511,2,-20.2157,-37.7642,927.333,0.7170118782152111,0.4212503144411607
2511,3,-20.3143,-36.2087,939.671,0.7177789877519601,0.42402841703808336
2511,4,-11.4876,-36.0892,934.868,0.7172456314269995,0.4241459751131971
2511,5,-9.8623,-41.7479,939.484,0.7180860758729412,0.4206540701480834
2511,6,-14.2684,-42.6937,943.322,0.7212061987750795,0.4209939324371818
2511,7,-17.3103,-49.159,963.405,0.7254079015494677,0.42370440032138545
2511,8,-14.0668,-45.9863,978.512,0.7274322774470134,0.42596453245775173
2511,9,-8.40404,-50.9718,993.233,0.7269319342723376,0.4252246913402438
2512,0,-5.5544,-47.6745,999.955,0.7253111997365557,0.4238302541790122
2512,1,-4.96352,-44.0723,1002.38,0.726018806985328,0.42471904261502214
2512,2,-7.87286,-40.0854,1006.06,0.7286383431399535,0.4257607245412884
2512,3,-19.7646,-40.3939,1010.94,0.7303187565022584,0.42579040737617957
2512,4,-24.6629,-40.2723,1017.3,0.7304590524020781,0.42447677644852383
2512,5,-21.8421,-40.8027,1014.91,0.7323475656456431,0.42256208046396665
2512,6,-16.2429,-35.5657,1020.91,0.7353003453915385,0.4201252986534983
2512,7,-25.1576,-36.4998,1020.09,0.7390419403417953,0.4205180531292381
2512,8,-35.7941,-33.4397,1037.16,0.7402808322818291,0.4228718327049247
2512,9,-29.9942,-33.3494,1041.79,0.7402240680651887,0.42583531339892444
2513,0,-18.0131,-29.2913,1042.57,0.7386847687557103,0.42518139062379
2513,1,-13.2101,-25.039,1031.58,0.7393119401746502,0.4236121838747397
2513,2,-22.9007,-25.5875,1037.61,0.741642896641012,0.4226659806186019
2513,3,-31.6093,-21.8719,1042.55,0.7446332057526565,0.42476038243697783
2513,4,-26.7148,-21.1714,1049.02,0.7466377669073441,0.4255461471454736
2513,5,-18.9595,-15.5544,1043.77,0.7479256124958574,0.4243014556374497
2513,6,-17.4546,-16.9044,1046.63,0.7495732089999416,0.4231819117572335
2513,7,-23.0172,-17.3259,1050.82,0.7508008254515469,0.4245077037875867
2513,8,-24.9502,-17.116,1053.45,0.75173314005404,0.42759923724235926
2513,9,-19.0989,-16.664,1053.56,0.7517914030336955,0.4284099096578278
2514,0,-18.9245,-18.522,1048.72,0.7520772521088964,0.4265615160400595
2514,1,-19.2544,-19.354,1047.0,0.7538027088183646,0.425008198614756
2514,2,-22.7137,-17.3328,1047.92,0.7576728904978348,0.4246215062462081
2514,3,-25.7683,-14.3572,1054.22,0.7612470175031603,0.4246400887595823
2514,4,-27.2202,-13.5498,1058.96,0.7626160486011837,0.4249396995448435
2514,5,-28.7559,-13.1941,1061.59,0.7624671135222708,0.42515277446657107
2514,6,-25.5884,-12.4975,1060.63,0.7629757950036475,0.42607156192866685
2514,7,-25.9364,-10.7834,1062.11,0.7637977653798229,0.4268411640081145
2514,8,-30.3789,-9.24383,1062.13,0.7645701544160015,0.4279534563423465
2514,9,-28.984,-11.3507,1063.44,0.7648917668980055,0.42787560480787745
2515,0,-27.2441,-10.7094,1058.61,0.7664523148003888,0.4261825808138457
2515,1,-23.5796,-5.6473,1053.38,0.7703306975579742,0.4250278247029444
2515,2,-27.0236,-8.63769,1052.57,0.7754978887973931,0.42543821211170973
2515,3,-33.1325,-7.04897,1060.4,0.7780921767440704,0.4276634477059165
2515,4,-30.0742,-3.83294,1070.51,0.7783580887444806,0.4293530565150903
2515,5,-24.4905,4.86554,1070.71,0.7777782688569927,0.4287673326312735
2515,6,-22.8012,6.03844,1065.55,0.7785053019873077,0.4285057832527149
2515,7,-29.2551,10.0822,1068.74,0.7785291546898794,0.428654760494534
2515,8,-35.4465,16.576,1069.82,0.7786173743980322,0.42916395096291826
2515,9,-30.2383,18.454,1068.46,0.7791881215971783,0.4287546243272507
2516,0,-27.5019,22.2379,1058.02,0.7811343808898473,0.427507376615006
2516,1,-30.7867,19.2072,1053.68,0.7841378425084936,0.42722140557570615
2516,2,-35.2899,18.8808,1056.13,0.786138415056324,0.4284036552662824
2516,3,-36.8801,18.8938,1062.24,0.7867941780628535,0.4294505787301839
2516,4,-29.9922,25.1003,1065.42,0.7864175367396159,0.4301059650312536
2516,5,-27.9072,26.9867,1057.68,0.7877561876228519,0.4294241050362317
2516,6,-33.3987,30.9951,1054.66,0.7895151304213271,0.42872609090908803
2516,7,-37.3064,35.5559,1049.66,0.791272091641869,0.4297483430646311
2516,8,-37.9028,32.5984,1049.33,0.792376899670523,0.43033219568286746
2516,9,-33.8688,34.6432,1041.08,0.7930327136974346,0.4306871409914801
2517,0,-33.1611,29.9291,1033.47,0.7950679678687368,0.4289972868947615
2517,1,-37.1148,30.2282,1031.27,0.7971987990410137,0.42828298757707106
2517,2,-37.8293,28.5627,1033.57,0.7978801174730781,0.4303527136662262
2517,3,-35.6899,31.0414,1036.92,0.79714852843689,0.43167731548644594
2517,4,-29.0386,36.3983,1032.31,0.796810470458725,0.4311621510045579
2517,5,-26.8489,35.5591,1023.26,0.7988275729658125,0.42984636542707905
2517,6,-34.3306,36.5001,1017.55,0.8013388553359606,0.4298333920935346
2517,7,-37.0112,35.7874,1015.97,0.802883864177591,0.4320360777495655
2517,8,-33.3366,34.6966,1014.31,0.8035568058398306,0.4327005170389081
2517,9,-26.6843,37.3652,1008.15,0.8041177282854778,0.43076326774674945
2518,0,-24.026,37.4833,1000.33,0.806862427511632,0.42941346725484375
2518,1,-29.4328,36.7381,1000.94,0.8092952740617645,0.4299981774681186
2518,2,-30.3373,36.4384,1003.99,0.8097145377913687,0.43271841991596005
2518,3,-24.2825,36.4148,1002.8,0.8089250797452615,0.4336233998734379
2518,4,-18.2589,40.7806,993.034,0.8091265939595185,0.43169722366616803
2518,5,-17.5831,43.5527,983.025,0.8113651548974238,0.4303924840571715
2518,6,-25.2054,48.6638,979.942,0.8131900000536001,0.431237541259957
2518,7,-29.816,49.6694,981.756,0.8140014153382139,0.4325536462580082
2518,8,-25.1061,56.2093,982.118,0.813328898229221,0.43170219205013083
2518,9,-18.4453,61.3088,974.206,0.8140463595614612,0.4303660755444547
2519,0,-17.8721,59.9776,970.862,0.816253070233203,0.43024298967515745
2519,1,-21.3027,61.5499,970.166,0.8177588391348407,0.43211034443921836
2519,2,-21.236,58.9457,970.076,0.8178597342367212,0.4333893141450428
2519,3,-17.1722,62.8769,965.426,0.8178094478157217,0.4323882404834858
2519,4,-10.5359,64.0309,955.867,0.8199205886083174,0.4311500840297859
2519,5,-10.1606,64.0183,949.305,0.8242795719582597,0.43080007826565453
2519,6,-14.9792,70.6407,950.261,0.8267782628831801,0.4309718358323598
2519,7,-15.7505,72.2662,948.44,0.8267358694381365,0.43152725891057797
2519,8,-14.0494,76.7331,945.818,0.8255334090519578,0.4305554871937271
2519,9,-9.47969,79.4657,938.839,0.8264613979298452,0.4300997507210616
2520,0,-9.97367,78.1293,932.865,0.8296736153444638,0.4309703644593064
2520,1,-14.4181,82.2287,932.85,0.831192733042041,0.4320334290955857
2520,2,-14.5135,83.4581,930.724,0.8317878140387807,0.43295952229139234
2520,3,-9.73157,89.2794,927.214,0.8333131386750623,0.4314928921389843
2520,4,-3.10441,92.2468,913.796,0.8382993481452552,0.4302586585794995
2520,5,-3.83407,91.4163,907.066,0.8431371166992493,0.43050915244765864
2520,6,-10.2955,96.9437,908.183,0.8443660369947797,0.43058992216496234
2520,7,-9.69016,94.8204,902.191,0.8439467408600829,0.43106984423304034
2520,8,-4.8786,99.1454,896.054,0.8423732675159693,0.4307582443688493
2520,9,-0.638712,107.536,889.714,0.841751597209547,0.43126141261120243
2521,0,0.107039,108.986,884.83,0.8437092581366363,0.43189455157268536
2521,1,-3.99277,113.619,883.517,0.8461825940209177,0.43050054761159845
2521,2,-4.52831,112.061,877.333,0.8495485127003155,0.42947196609626737
2521,3,-3.05671,110.127,867.66,0.8537745980801242,0.4289685356615827
2521,4,-0.611165,110.949,860.067,0.8565781548407589,0.4294825366828846
2521,5,1.76066,111.315,854.789,0.8588220937941329,0.4312250258603348
2521,6,-1.17315,114.709,852.787,0.8596808132529226,0.43144872069956025
2521,7,-1.44345,117.917,847.04,0.8606397396321264,0.43093114442569613
2521,8,0.469226,120.235,838.504,0.8618674171763308,0.4297037461661829
2521,9,-0.463829,121.296,830.597,0.8627979381144344,0.428285838191824
2522,0,4.00171,127.804,824.984,0.8628711238373256,0.4290686328072659
2522,1,5.19113,130.647,819.883,0.8650385810245033,0.42965063450979896
2522,2,4.48422,134.084,811.429,0.8688424231686862,0.42929254347090323
2522,3,5.68232,129.806,795.365,0.8751351619996892,0.4298870511367813
2522,4,2.45508,121.905,789.168,0.8776546630077979,0.4298066942444849
2522,5,4.43961,123.497,788.192,0.8761225095917826,0.43099708975430207
2522,6,10.5493,123.586,790.832,0.8740011722704841,0.4301426535312484
2522,7,11.4418,131.939,783.183,0.8749463191104181,0.42782266356339016
2522,8,6.46383,134.562,768.092,0.8792361194758445,0.4275372202856844
2522,9,0.295719,132.74,757.196,0.882991168515072,0.429283832378565
2523,0,3.53878,130.863,747.074,0.8851451332015324,0.4314212077058019
2523,1,15.8455,130.495,735.695,0.88597020112268,0.4302311330503733
2523,2,21.8564,133.319,721.672,0.8892097361014195,0.4266447510111139
2523,3,15.1748,132.952,713.021,0.8940535343501907,0.4254366695837257
2523,4,3.98012,137.477,711.581,0.895608081645689,0.4282592700063962
2523,5,5.11967,136.324,710.212,0.8937136388919334,0.4312537996009641
2523,6,15.8686,132.801,701.715,0.8916082701474046,0.4310636803237699
2523,7,23.7837,133.026,685.695,0.8916804394034119,0.4269479008643616
2523,8,18.1607,131.559,667.975,0.8954481203517836,0.4242165929942603
2523,9,7.84377,137.728,663.146,0.8964626853181987,0.4269015223078406
2524,0,3.97291,141.035,657.076,0.8973172933675913,0.4303107183849112
2524,1,9.3792,141.069,642.917,0.8997732776567678,0.428807439897299
2524,2,18.2278,137.541,623.292,0.9052636265708804,0.4249193177076935
2524,3,17.1746,132.797,612.436,0.9090873401055353,0.42351050694506515
2524,4,11.8316,135.403,610.409,0.9076670486294997,0.42643238940729744
2524,5,12.2478,137.421,607.845,0.9041774010378252,0.42929601153424096
2524,6,18.1639,141.499,597.866,0.9026805742566155,0.42867733424594484
2524,7,20.2181,141.146,577.723,0.9066406985514721,0.4276396260358558
2524,8,17.4364,136.767,561.226,0.9113249496027331,0.4275921673300127
2524,9,16.1296,133.877,550.43,0.913156517608376,0.42816429493877245
2525,0,14.1643,131.47,540.403,0.9139967176891194,0.42636967987299407
2525,1,14.8872,134.038,529.01,0.9164328411411112,0.42260584358980435
2525,2,13.0409,133.013,515.575,0.9225422454869867,0.4211023430415509
2525,3,11.6466,133.723,506.386,0.9262122742675734,0.4247697901522351
2525,4,13.88,131.902,497.377,0.9253550820035729,0.4296757034527876
2525,5,19.0664,128.963,487.716,0.9220495089813421,0.4296886805364323
2525,6,23.3684,129.748,471.804,0.921176487224247,0.4258432565999022
2525,7,17.5212,126.554,451.32,0.925223983634204,0.4230600688930837
2525,8,13.1897,123.774,438.344,0.9273657589039969,0.4246802011264843
2525,9,13.4538,124.088,430.221,0.9249831114389321,0.4286777717221362
2526,0,14.0386,122.243,420.168,0.9250713396660248,0.428266057282331
2526,1,15.0446,116.799,406.722,0.9309501929935383,0.4248109521025161
2526,2,11.0586,107.393,390.816,0.9430894820968724,0.42349304266872567
2526,3,6.15682,108.683,383.221,0.9471302431420313,0.4234731684158717
2526,4,5.85706,109.289,372.024,0.9463709137083719,0.4227609189503201
2526,5,9.18559,107.184,362.433,0.9383058403329085,0.41999019532491216
2526,6,11.9312,108.036,345.413,0.9332783920050314,0.4191873737067896
2526,7,12.055,101.745,325.051,0.9346537071912631,0.4216929310077749
2526,8,13.364,99.2453,309.887,0.9341547097540825,0.4249995717499311
2526,9,10.5938,98.1487,298.041,0.9340880252560477,0.42471333195933264
2527,0,10.3947,94.1193,289.588,0.939866764624229,0.4196097267233616
2527,1,10.9241,90.6514,279.954,0.9545591508498448,0.4151927234907007
2527,2,8.32557,87.8862,271.864,0.9690669278846367,0.4186276276624011
2527,3,9.33733,86.8712,264.79,0.9737711415392791,0.42639576188700584
2527,4,11.8421,84.4413,258.09,0.9664215753573615,0.4282316700621637
2527,5,13.1945,82.3989,246.307,0.9560849093853356,0.4273369523230052
2527,6,12.1521,73.3649,229.056,0.9544737969815023,0.4255445150905717
2527,7,9.26077,64.3871,214.97,0.9507047955684274,0.42293389372617607
2527,8,7.31809,65.5373,208.588,0.9381418572147693,0.41800149184350394
2527,9,6.76015,64.2146,205.196,0.9332984096240798,0.41289625848093914
2528,0,6.5841,61.7242,199.311,0.9464739379782285,0.4142850081880586
2528,1,4.48935,58.9728,191.467,0.9690427246916619,0.4213555732640306
2528,2,6.1002,56.5265,182.916,0.9883227948813911,0.42560164637210557
2528,3,8.86375,54.4189,175.155,0.9930000705218371,0.42349994801285196
2528,4,6.64952,51.9772,166.168,0.9855986329330287,0.41910306186706947
2528,5,3.24394,47.7802,157.422,0.9757954783741256,0.41466929814600173
2528,6,-0.675151,40.8377,150.934,0.9647240916120402,0.4143464490724074
2528,7,1.54742,39.2669,146.992,0.9434342633657379,0.42059681959606027
2528,8,3.42703,38.9573,139.894,0.9322591094478403,0.4191321730853631
2528,9,4.02317,37.6856,132.782,0.9380088138607625,0.41019039155571124
2529,0,2.6247,36.9019,127.484,0.9595118924647693,0.40697078745739357
2529,1,-0.57709,36.7354,128.379,0.9708693244600194,0.4147747099790021
2529,2,1.00646,37.2526,126.919,0.9707443128649667,0.4260967132850033
2529,3,0.688869,37.3438,122.549,0.9630651124567438,0.4234035263809155
2529,4,-1.76827,33.7115,112.827,0.9671904540496702,0.416327424735117
2529,5,-3.95437,24.0819,101.187,0.984666854303988,0.4161018468087201
2529,6,-3.97267,19.6295,93.292,0.9829023585069085,0.4235370455002205
2529,7,1.65331,20.7789,91.4151,0.9487928933702229,0.4235088836604368
2529,8,2.90954,24.5547,88.8482,0.930272047424832,0.40740182434729405
2529,9,-0.329211,19.5435,81.3441,0.9643326032465159,0.40305364834718166
2530,0,-4.2424,14.4311,77.0665,1.004162809705968,0.41757626432218525
2530,1,-4.76402,15.9727,74.3011,1.0095629780916735,0.43290077148705114
2530,2,0.980459,20.0645,74.2538,0.9588844745373756,0.43155821590272686
2530,3,0.718925,27.7756,70.1176,0.9139036929273339,0.41087710785432346
2530,4,-4.93156,24.8581,62.707,0.9239691438948325,0.4054939133584058
2530,5,-5.37798,17.8947,60.472,0.9366040264789185,0.42936706217137893
2530,6,-6.03148,12.8884,57.5559,0.9163604195659509,0.4414372976833005
2530,7,0.534208,9.42499,51.1929,0.8823546518812466,0.43408046610075635
2530,8,4.14765,9.80068,43.0644,0.8867308298411685,0.3929843425954427
2530,9,-1.50216,9.27242,37.6427,0.9615106405664368,0.36946059639901474
2531,0,-3.14476,10.3,40.0009,0.9912838131340354,0.42019345007412345
2531,1,-5.22587,11.1482,40.0431,0.9576746787689938,0.45431233953425365
2531,2,-1.75348,10.8828,38.4999,0.8905255369424486,0.44725967498470026
2531,3,-1.22845,11.5731,34.0298,0.8351421666977473,0.39972329254358124
2531,4,-7.71333,5.01048,25.1231,0.8815778695774306,0.3443434990344883
2531,5,-9.3263,2.27985,22.0438,0.921279990081806,0.36449882297175235
2531,6,-3.36025,1.40436,8.98783,0.9063834293686593,0.39090808093619417
2531,7,-0.0,-0.0,-0.0,0.7245982,0.3853791
2531,8,-0.0,-0.0,-0.0,0.7245982,0.3853791
2531,9,-0.0,-0.0,-0.0,0.7245982,0.3853791
2532,0,-0.0,-0.0,-0.0,0.7245982,0.3853791
2532,1,-0.0,-0.0,-0.0,0.7245982,0.3853791
2532,2,-3.8152,6.89511,12.3307,0.6179771922734301,0.5242146277130848
2532,3,-2.5239,4.56138,8.15723,0.6179771922734301,0.5242146277130848
2532,4,-0.0,-0.0,-0.0,0.7245982,0.3853791
2532,5,-0.0,-0.0,-0.0,0.7245982,0.3853791
2532,6,-0.0,-0.0,-0.0,0.7245982,0.3853791
2532,7,-0.0,-0.0,-0.0,0.7245982,0.3853791
2532,8,-0.0,-0.0,-0.0,0.7245982,0.3853791
2532,9,-0.0,-0.0,-0.0,0.7245982,0.3853791
2533,0,-0.0,-0.0,-0.0,0.7245982,0.3853791
2533,1,-0.0,-0.0,-0.0,0.7245982,0.3853791
2533,2,-0.0,-0.0,-0.0,0.7245982,0.3853791
2533,3,2.90988,0.631076,13.7975,0.2532318293654639,0.29980774693090806
2533,4,3.14917,-3.42419,27.2035,0.33573410338482307,0.2493635333590366
2533,5,-3.05284,-14.483,41.6945,0.4800484716744119,0.25440170219075553
2533,6,-6.90256,-27.0819,58.9976,0.5399831973375259,0.30691479183797843
2533,7,-7.16604,-34.6942,75.9515,0.5519972010783655,0.3313049224223991
2533,8,-6.49644,-46.1938,86.8227,0.5580608214550591,0.3307137344511531
2533,9,-4.01281,-51.5109,97.6339,0.5676936083714768,0.32980741601214186
2534,0,-9.19482,-48.3218,104.41,0.5620031122538149,0.3311215217707759
2534,1,-11.6023,-44.4465,108.437,0.5433141053567296,0.34256786540054246
2534,2,-11.3041,-40.2081,112.463,0.5284644755911675,0.35011175041528997
2534,3,-13.3464,-38.4333,110.978,0.5176862702009802,0.3435552182856547
2534,4,-11.0925,-43.2256,106.387,0.5240896197194724,0.3369592763852112
2534,5,-9.71903,-48.113,108.576,0.541158812106906,0.3344931928098262
2534,6,-10.2121,-52.2364,115.287,0.5452728630161077,0.3335277176074017
2534,7,-8.78654,-62.5247,124.751,0.5406303494532183,0.3226679626203687
2534,8,-9.47173,-75.1062,131.393,0.5365302428558144,0.30913689497402513
2534,9,-10.881,-82.0964,138.737,0.5365800637104212,0.30941397902706
2535,0,-11.4091,-83.5682,146.297,0.5291596924659555,0.31898319987487755
2535,1,-10.0904,-83.5872,155.477,0.50993987655815,0.32935350391237156
2535,2,-6.11295,-77.1602,169.107,0.4939077582487226,0.3324184188218797
2535,3,-3.18808,-69.0053,177.521,0.4899826411365974,0.32259721720007695
2535,4,1.08658,-70.6176,189.024,0.5051407808819357,0.3165447617520132
2535,5,3.25772,-69.1216,203.296,0.5139519951881606,0.3220264636273232
2535,6,8.24886,-70.8255,222.78,0.5159599353002103,0.3302558283729413
2535,7,15.9792,-70.1722,234.105,0.5081851992479449,0.3295175215548734
2535,8,20.8428,-66.1969,234.604,0.4980893328452949,0.3212221965347285
2535,9,21.816,-62.7435,231.429,0.49107094322418054,0.31795062395166773
2536,0,20.1458,-54.4102,240.159,0.48996953733263393,0.32472276172803244
2536,1,21.2994,-43.2419,255.704,0.48508658279892025,0.3301784362474375
2536,2,20.1316,-35.3872,264.758,0.47291282046024685,0.3251048960306365
2536,3,18.9789,-30.955,274.002,0.47188795231376285,0.3183348451650726
2536,4,13.6795,-25.7285,282.909,0.47862767016564955,0.31542490388783706
2536,5,4.27773,-21.313,292.509,0.4857446674713676,0.31825971593635166
2536,6,-0.68286,-19.5904,303.388,0.4902232169422458,0.3264673920658597
2536,7,-1.86514,-17.7421,317.574,0.49703496112310763,0.33156785226220425
2536,8,-1.0074,-15.6214,332.484,0.5063057118165063,0.33013150550015535
2536,9,-2.15891,-16.4332,346.469,0.513030285660037,0.32643644595220456
2537,0,-7.27508,-13.1898,366.931,0.5148804684877588,0.32769633314715635
2537,1,-13.2802,-7.22886,395.453,0.5144459940708729,0.33447804474756165
2537,2,-16.2662,-0.7622,421.045,0.5116619463154481,0.33796939521629354
2537,3,-17.3054,5.10473,435.133,0.5098185287642133,0.33526844583287313
2537,4,-18.6419,10.3151,455.358,0.5168938079995973,0.3323238686219064
2537,5,-24.4334,14.2734,481.782,0.5278592891894267,0.3318451267650598
2537,6,-30.2208,13.2413,519.658,0.5405956460251462,0.3337053974021502
2537,7,-28.679,13.3382,562.972,0.5524749582655205,0.3335095894970663
2537,8,-23.643,6.54876,605.349,0.5636506659619478,0.3310973021750383
2537,9,-19.6595,-0.183807,649.913,0.5724598965950546,0.331082347151374
2538,0,-17.1027,-2.51319,698.003,0.5767850249609907,0.335410263627945
2538,1,-11.978,-2.52503,745.272,0.5780154822426501,0.34141453218273266
2538,2,-4.07668,1.45191,784.087,0.5787073197284724,0.3458004813266707
2538,3,2.71012,1.84334,808.229,0.5810952192380618,0.34714939986464927
2538,4,6.64621,1.93965,819.846,0.5851090121194731,0.3471934255972731
2538,5,6.64433,5.19863,826.562,0.5897427921114833,0.34936175735132874
2538,6,7.78864,7.40417,826.457,0.5924241614485767,0.35266813145721804
2538,7,9.43516,7.71409,812.108,0.594347155311314,0.35294790653451186
2538,8,12.2034,1.43293,786.285,0.5962283001417277,0.3495757330266674
2538,9,10.3934,-5.38621,756.272,0.5966398869671388,0.3455672920672484
2539,0,3.97078,-16.4914,729.966,0.5934206121688816,0.34383967399217896
2539,1,3.01634,-26.1154,710.656,0.5860559768159712,0.3425018925905059
2539,2,4.38308,-29.6039,699.108,0.5785688278963975,0.33748934171633754
2539,3,6.11581,-34.5477,685.723,0.574475092492593,0.33088596045492025
2539,4,1.81719,-38.179,682.658,0.576447735380467,0.3285408860004688
2539,5,-6.88266,-42.1695,693.012,0.581845626760661,0.33309122989270673
2539,6,-5.84368,-49.4887,713.653,0.5886634407743,0.34096799842335607
2539,7,2.84442,-55.217,731.232,0.5938434315620585,0.3444507295712825
2539,8,10.0976,-62.143,739.245,0.5986108202449996,0.34340161225383625
2539,9,9.89748,-69.2972,751.061,0.6031595398403689,0.34325589539584345
2540,0,6.45812,-75.9541,761.841,0.6031631603760238,0.34665783809696604
