Frame,Fx,Fy,Fz,Cx,Cy
1735,-15.389677,126.00489999999999,584.4862999999999,0.9724208633928046,0.35202189554547925
1736,-26.83912,125.07070000000002,494.5222,0.9923335524031437,0.35501348007337097
1737,-25.36683,133.9089,370.0307,1.0131593153298575,0.3598013997339249
1738,-16.607685,95.27327,237.6081,1.045211248132828,0.3527580098900526
1739,-8.267790999999999,58.06466,128.74759,1.0828866615870747,0.360192493352672
1740,-0.15710799999999994,30.484050000000003,47.37404,1.1604002884006581,0.3532014949483565
1741,0.518828,0.9948410000000001,1.5231299999999999,0.7532747600331663,0.3836053426124727
1742,0.0,0.0,0.0,0.7245982,0.3853791
1743,12.7544364,-39.160445,93.995892,0.6027246012510848,0.45973126145797927
1744,3.678225,-69.79629,132.6597,0.5845773081733957,0.4473267362555277
1745,-27.370411999999998,-58.8009,224.52159999999998,0.579795409384729,0.4672837910326873
1746,-2.9482099999999996,-5.620569000000001,289.82759999999996,0.5780766882279592,0.461310521715992
1747,-1.9991720000000002,17.12845,376.6886,0.616634752951167,0.4604241568862375
1748,-17.757139000000002,-11.621189,537.6559,0.678566960329613,0.45910300445515195
1749,-25.04746,-10.0390633,663.6,0.7096300801925726,0.4555046134023052
1750,-17.023297,-22.007182,684.8,0.7184427191283012,0.456870387338176
1751,-35.72797,-54.02418,764.6475,0.728584722738937,0.4557539256807145
1752,-28.2892,-57.900969999999994,817.3019999999999,0.7381124343563255,0.4565852184680522
1753,-35.307249999999996,-63.116139999999994,885.4354,0.7493096267543888,0.4568824246718351
1754,-44.42087,-70.63049,941.1286,0.7617808181608272,0.4574585340199458
1755,-55.738890000000005,-63.25750000000001,985.9726,0.7721237089812678,0.4585502882472536
1756,-63.08575,-60.20495,1013.2616,0.7838800404983287,0.4584747666717891
1757,-68.35394,-57.576649999999994,1030.709,0.796434659025648,0.45828562874515677
1758,-65.20129,-38.30714,1035.184,0.8075462645274989,0.45897567712848863
1759,-59.420820000000006,-20.816200000000002,1021.028,0.8206833633943791,0.4591093932842605
1760,-53.3173,2.541866,996.0943,0.8376452475234546,0.45853272452507865
1761,-42.535520000000005,37.67934,947.0031000000001,0.8520323447312471,0.4570988307305706
1762,-33.14026,67.85220000000001,885.2429,0.8697630215092534,0.4559894923674596
1763,-24.6723,94.60990000000001,809.8099,0.8859732949363451,0.45513374012567204
1764,-18.01086,111.97840000000001,713.2029,0.9063055779389921,0.4523883474732693
1765,-11.746784,123.328,612.5443,0.9240427968932663,0.4524548320296618
1766,-7.6232308,127.3376,491.61220000000003,0.9407034610588804,0.4489413889520632
1767,-5.461734,113.2782,373.2915,0.9567423503898675,0.44970547303509434
1768,-6.162032,86.14754,261.4366,0.9678049017909073,0.442171282506746
1769,-7.923903,54.98758,175.4783,0.9950076907060875,0.4451914433943555
1770,-10.618899,37.27879,104.16629,1.0141185977365725,0.4417267721400712
1771,-10.840810000000001,25.67494,54.50195,0.9941962741821649,0.45749514182926543
1772,-0.787482,0.7400629999999999,1.94835,0.7599005488672982,0.3905421237544645
1773,0.0,0.0,0.0,0.7245982,0.3853791
1774,0.0,0.0,0.0,0.7245982,0.3853791
1775,-0.947607,-16.886405,39.379865,0.5248779865547483,0.2762024133428006
1776,3.8117829999999997,-66.47976,140.11738,0.5841016184571491,0.30503643247596035
1777,42.18254,-85.73191,258.1064,0.5609348421701068,0.28510104856486074
1778,23.4441319,-26.307281999999997,431.71639999999996,0.561559458798496,0.3030016539243015
1779,6.317911,-13.493137,683.7686,0.5997870921943731,0.31406738179292903
1780,21.687931,-58.226639999999996,752.917,0.6134029444197703,0.3135774674778219
1781,14.441557,-94.20242,777.4205,0.6196732478889336,0.31383646803283766
1782,26.71589,-106.8347,836.7483,0.6239252885012887,0.31383344667840984
1783,39.93318,-106.7788,890.3325000000001,0.6334695885308192,0.31496358408788855
1784,47.10099,-108.2954,932.5459999999999,0.6454719092367284,0.31426493663880806
1785,52.897149999999996,-106.56945,963.1566999999999,0.6596146022103071,0.31394712888184295
1786,54.010169999999995,-98.2293,992.512,0.6761939454019114,0.3143051891826345
1787,54.910630000000005,-77.31912,1014.992,0.6921222231968349,0.31541350195082946
1788,47.99975,-58.62807,1027.471,0.7102689294029404,0.315853383622754
1789,43.804359999999996,-34.59791,1033.062,0.7263835615523393,0.31739756063314384
1790,38.902609999999996,-10.040901,1021.7149999999999,0.7435795387588309,0.31852674197124664
1791,30.42759,14.000846999999998,995.9188,0.7621327100962036,0.3198992288976491
1792,24.28097,35.55788,957.8057000000001,0.7815951222399197,0.3221462979312869
1793,15.411903,49.50759,904.4505999999999,0.7995389708713706,0.3225613129889413
1794,10.841495,63.768550000000005,841.5995,0.8157647491428197,0.3252225160563097
1795,7.607132,74.32051,761.1315999999999,0.8326826498538253,0.3264149147880493
1796,4.4756495,79.73347,667.4733,0.8496713526307952,0.32684230559489186
1797,3.6467960000000006,79.69642999999999,568.0604000000001,0.8676367398701952,0.3276276981969083
1798,3.4338188,75.10102,458.9886,0.8848346296791567,0.327321254676299
1799,3.39758538,64.37548,350.01930000000004,0.8974914104856093,0.3281265731426887
1800,3.138384,42.199380000000005,254.3866,0.912802938868832,0.32464503757316415
1801,2.1698726,24.04073,184.3356,0.9223801967148025,0.3228529894482807
1802,3.7081041,21.00411,115.97774,0.941580260105615,0.32094123185402823
1803,5.4890109,20.53847,70.43889,0.9392917243815996,0.3207938910670572
1804,3.98117,12.401286,36.19287,0.9491354334973172,0.32762849112293024
1805,0.9393215699999999,2.126593,6.368758000000001,0.797320114620347,0.3743363277537536
1806,0.0,0.0,0.0,0.7245982,0.3853791
1807,0.0,0.0,0.0,0.7245982,0.3853791
1808,0.0,0.0,0.0,0.7245982,0.3853791
1809,0.9017517999999999,-6.784782,29.373580000000004,0.63555770539207,0.3834549121282055
1810,-0.51083356,-61.17369,145.23579999999998,0.5513916489271782,0.4241522967223602
1811,-29.052338,-91.7461,221.61329999999998,0.513955013158742,0.41978006881843594
1812,-22.987783999999998,-43.29585,338.4223,0.5059938424189083,0.41584463159956
1813,-6.14450392,-30.091610000000003,457.4835,0.5312145073153656,0.4201822665408045
1814,-28.737862999999997,-54.450720000000004,736.0618999999999,0.5923257747398877,0.41019112648826583
1815,18.762974,32.502174000000004,1067.2602000000002,0.6313642244835849,0.405692904998774
1816,22.792302,-22.599101,996.4271000000001,0.6394923332405114,0.40432353844212254
1817,-7.585418,-98.27866,988.4759,0.6494744554404995,0.40364926251484723
1818,0.5201959,-83.95998,1017.8991,0.653484633233154,0.40740806734983154
1819,-27.641219999999997,-79.04459,1067.03,0.664755981868967,0.40645177057018805
1820,-35.9843,-89.44296,1106.2369999999999,0.6790378186201387,0.4084197250256277
1821,-31.698469999999997,-66.39959999999999,1109.135,0.6913937170637354,0.4098367090014441
1822,-35.27255,-55.32695,1094.514,0.7046902629947965,0.4102313730652821
1823,-35.49583,-44.537620000000004,1085.2069999999999,0.7212285752479956,0.41250675235790235
1824,-36.37141,-11.795784000000001,1061.0,0.7358939000435857,0.4126759035027751
1825,-28.03091,5.6336206,1029.0049999999999,0.750100638112827,0.41398055808053025
1826,-17.007089,23.560059000000003,999.8742,0.7656110510381888,0.4145252255058133
1827,-7.84449,55.22833000000001,959.5054,0.7818793512692507,0.4133185396216928
1828,2.3527831000000003,79.29837,917.2073,0.7996005233106215,0.4134701115248901
1829,6.129205000000001,92.20336999999999,855.4698000000001,0.8165457182230158,0.4125284390751151
1830,13.058661,101.301,778.0157,0.834691498313793,0.41155642572147644
1831,14.342227,104.34115,684.5562,0.8491038985031615,0.4092750174143355
1832,14.124414000000002,105.81289999999998,570.1281,0.8625165104670554,0.4089451417951868
1833,14.232577000000001,95.83654,430.6821,0.8773342178458758,0.40677887801583
1834,7.197566999999999,73.23432,290.9573,0.8903908748794152,0.4043973923709806
1835,3.26615739,45.03394,181.5221,0.9108446371279438,0.4043093755274284
1836,-2.1902038,22.7138,112.48782000000001,0.9205275796830981,0.40626671321775365
1837,-5.865728,10.672755,56.28229,0.9434766255657372,0.4026099568455022
1838,-2.6376289999999996,3.2603026,12.943417,0.7767145661413174,0.39176574708579903
1839,0.0,0.0,0.0,0.7245982,0.3853791
1840,0.0,0.0,0.0,0.7245982,0.3853791
1841,0.0,0.0,0.0,0.7245982,0.3853791
1842,0.0,0.0,0.0,0.7245982,0.3853791
1843,-1.9364459,-2.872482,14.967471,0.6558968436878372,0.3526322015607149
1844,-14.00406,-43.61141,119.29587,0.5353629963997043,0.33083531081978673
1845,16.357719600000003,-78.46191999999999,198.381,0.527445932632727,0.3065794120355071
1846,23.082241000000003,-35.48768,344.84430000000003,0.5131944082395103,0.32617796522989245
1847,-6.082492,-26.30267,496.9718,0.5342727546108036,0.3263870474287728
1848,10.622943000000001,-39.31163,801.022,0.5839405762860947,0.33787100529579683
1849,-33.73389,7.12203802,962.2787000000001,0.6089070484337212,0.3496153159316659
1850,-14.1898291,-61.92157999999999,920.1235,0.6147374226500057,0.34511893980143776
1851,-20.11771,-103.13578,923.6602,0.6203857532223084,0.34433854808691783
1852,4.107768,-99.19933,956.0021,0.6256667262831103,0.34395778371636215
1853,13.705623,-106.83690999999999,988.8344999999999,0.6349982311427342,0.34091996186896656
1854,26.51767,-110.86258000000001,1011.4948,0.6491065731059589,0.3420116060649916
1855,24.093110000000003,-92.75651,1021.452,0.6618868689187953,0.340978830340841
1856,21.45078,-85.32126,1017.1479999999999,0.6794076468679138,0.34066369244010175
1857,18.73546,-66.02038,1018.28,0.6966134832257543,0.3416658781970425
1858,19.34616,-35.44039,1010.3477999999999,0.7132501056996833,0.342074739386767
1859,11.720624,-16.126298,989.5998999999999,0.7327063870992331,0.342859959091114
1860,4.6071103,9.051247,958.2431,0.7504348426732882,0.34393556639213635
1861,-5.9558469,31.546570000000003,911.354,0.7690627391883383,0.34520803049185866
1862,-14.134289,48.525459999999995,856.9558999999999,0.7882744199860363,0.3479035338528221
1863,-18.88296,63.1736,788.8019999999999,0.8053350375720607,0.34779615980177037
1864,-22.200139999999998,70.88533,715.5152,0.8233960336864768,0.35048328330228895
1865,-21.99007,78.16857999999999,626.1927,0.8403105894267409,0.35150582214067305
1866,-20.00302,83.3492,530.4134,0.8578663976988841,0.3526045445688804
1867,-16.95063,80.25993,433.6089,0.875128185291481,0.35288801338722203
1868,-11.312678,69.63055,335.1282,0.8947726693553024,0.35122322609139056
1869,-6.140066,49.88224,249.5718,0.9049991871458438,0.35094173609540374
1870,-1.1076432999999999,29.918200000000002,187.0497,0.9145449122180512,0.35050233600865843
1871,1.9239802000000001,24.82432,142.7944,0.9131818835766348,0.35329468854318524
1872,4.2211787,23.647309999999997,98.39281,0.9379449773364759,0.34307365220491615
1873,5.029703,24.8755,72.45394999999999,0.934085876347211,0.34371331077912126
1874,4.0155651,20.829159999999998,47.54276,0.9521955627258194,0.3274371267308241
1875,4.745528,12.692465,32.908879999999996,0.9403700225478626,0.34501970216590244
1876,5.7547338,2.6995551,31.300530000000002,0.761349621959234,0.391902916458491
1877,14.100172,-40.74916,113.3173,0.5596958376108943,0.4196736448784633
1878,-1.8745992999999999,-58.76562,140.9189,0.5207835925846688,0.4188000997557048
1879,-24.947300000000002,-33.40726,222.0006,0.4972256781105558,0.4198215787500931
1880,-1.8174133000000001,-26.1147,308.3041,0.5140262787918484,0.4191737359930522
1881,-5.5809935,-45.92169,410.64939999999996,0.5488801720867268,0.4173318677125196
1882,-17.031956,-46.88544,659.3906,0.6035584767318614,0.4078908827362236
1883,23.343418,48.658799,1001.8392,0.644364160404164,0.4044783747902995
1884,28.4471314,4.4321649999999995,922.0565,0.6512555863195825,0.40213714064073214
1885,-2.6457815699999996,-76.38044,885.7645,0.6646169574505915,0.4004562170279707
1886,10.756098,-82.52446,906.7443999999999,0.6693226227440279,0.40456341561671055
1887,-15.119620000000001,-67.65277999999999,966.8589,0.6780696130219299,0.4020220424118294
1888,-24.252760000000002,-71.24147,1009.0260000000001,0.6909436903756747,0.40356020631658585
1889,-16.25967,-62.63859,1022.818,0.7049257691865584,0.40487754929054487
1890,-17.71176,-53.07218,1028.911,0.7213076740045385,0.405702770943671
1891,-18.14711,-38.26379,1035.434,0.7370079821191273,0.4068663669687368
1892,-22.77553,-15.27486,1022.865,0.7493567150193069,0.4075777822466729
1893,-21.62766,-7.648949679999999,997.1253,0.7617773585713692,0.40898101250554453
1894,-18.961090000000002,-4.8120460000000005,960.7269,0.7753883027484656,0.4100396206855474
1895,-12.68539439,13.697932,929.9363,0.7860493382389344,0.40974832213463863
1896,-6.6695102,36.78464,907.6110000000001,0.7991626329420425,0.4090690560463933
1897,-3.756979,59.708439999999996,878.189,0.8146634983380501,0.40861766566573177
1898,5.2748762,76.25775,835.7052,0.8342417920801827,0.4092691428801225
1899,7.027233,89.14953,781.9621,0.8528793343766674,0.40661958532189846
1900,11.840267,103.34696,717.4631999999999,0.8713890043884485,0.4070791711195209
1901,13.790897000000001,107.28076000000001,631.7695,0.8865654531818492,0.4044361510692407
1902,14.535062,101.42578,540.4534,0.9020646017122866,0.40606623216769505
1903,13.460607,91.44362,429.9528,0.9168365861402178,0.403000665257096
1904,10.083667,77.69046,328.5798,0.9298876257351338,0.4029244547072823
1905,7.144431399999999,57.71293000000001,241.9833,0.938013385604717,0.3992342809678221
1906,2.6361179999999997,38.67112,179.9234,0.9527193211455142,0.39742947211426954
1907,1.8033290000000002,29.311149999999998,129.7613,0.954488908091658,0.4002709346534467
1908,0.5456798999999999,24.772820000000003,87.94879999999999,0.9620789220316027,0.40328036763596886
1909,-0.46459704,16.820140000000002,59.46193999999999,0.9600915064749287,0.4063452270747958
1910,-0.95016473,10.431657,33.60037,0.9838103082103808,0.39438103286910153
1911,0.2360417,2.834541,8.70247,0.8603531753393433,0.4103613002552849
1912,-0.0263911,-0.8482923,7.153947,0.6735179424656307,0.3677887634912203
1913,-11.388869,-31.22988,81.75917,0.5742357583500702,0.3364495103367423
1914,-9.000053300000001,-57.40331,111.83849000000001,0.5506756881396612,0.31161109723740166
1915,15.310153399999999,-44.10128,181.76839999999999,0.544300787178635,0.3201705227508346
1916,-9.651103,-20.686349999999997,246.47930000000002,0.5453238472492785,0.32400792181555993
1917,-11.7213765,-15.586746,379.1414,0.5873630022386515,0.324805104259157
1918,-5.581685,31.959134,838.1195,0.6624381103782586,0.3510106400063534
1919,-29.99645,37.44125,735.5131,0.6680527002601562,0.3408121044853389
1920,3.3740859999999997,-34.27462,776.8468,0.6884481340462906,0.3528521820111194
1921,-8.0895705,-61.11484,777.0551,0.6998075722971169,0.3497870751303463
1922,2.801877,-45.95964,845.8426,0.7053348820194016,0.35021948395592384
1923,18.10859,-46.51348,920.2265,0.7210465319198047,0.35262264265951987
1924,14.38294,-35.881479999999996,965.4495000000001,0.7351973681257841,0.3500789140058377
1925,14.978264000000001,-27.57525,1006.5562,0.750238848148914,0.3507170997576309
1926,18.65046,-16.158922,1033.693,0.7665751097144357,0.34980018335088575
1927,23.22895,6.543800299999999,1047.7459999999999,0.7806738726602716,0.3474817939314129
1928,35.91791,15.880655999999998,1043.331,0.7908555736250718,0.3461748000952428
1929,40.1294,14.92241,1016.39,0.8014511972852176,0.34428478127566486
1930,40.71593,12.545233,977.9793999999999,0.8104845538705245,0.34197887994698817
1931,33.32359,20.46121,943.3905000000001,0.8188182067415617,0.3409173528550816
1932,22.9102,62.813120000000005,924.0626,0.8309352757675199,0.34063681615023744
1933,19.10729,88.23667,904.1214,0.8483404769701414,0.3432908413401636
1934,8.1624426,100.1152,869.4619,0.8674717514486886,0.3439203546732128
1935,2.454681,120.3623,819.2799000000001,0.8848189445975047,0.3463890826270729
1936,-4.439211,129.5327,754.8100000000001,0.9017820922614929,0.3478448847713678
1937,-10.489050899999999,130.49439999999998,673.4814,0.9206307883849284,0.34993410678745024
1938,-10.71069,133.5136,581.0253,0.9342656154473165,0.3510483220154789
1939,-9.097899,122.4876,470.3156,0.9505509380462721,0.35269267840691154
1940,-3.9794160000000005,100.96853,358.0154,0.9636603174133043,0.35223024791685853
1941,0.11082140000000003,66.76428,258.3415,0.9802382806087543,0.35087474192896717
1942,2.709402,44.382310000000004,186.1649,0.9938513302582515,0.35117951592707997
1943,4.748856,37.49286,122.94431,0.9962786991141195,0.34477738650311784
1944,6.454992,27.988549999999996,74.46114,0.983819726385995,0.3520773240234619
1945,3.5708162999999997,17.670702,36.27493,0.9908648483128804,0.3390721538495112
1946,1.5326901,5.673519000000001,8.448889,0.800093679714257,0.358007973797503
1947,0.0,0.0,0.0,0.7245982,0.3853791
1948,0.0,0.0,0.0,0.7245982,0.3853791
1949,3.8564374,-5.0125731,22.14069,0.658032431662703,0.42045309109287976
1950,13.398798,-47.93473,120.59711999999999,0.5675070222402768,0.45234285416757525
1951,-4.441597740000001,-72.45115,163.9543,0.5512793112102721,0.45120799600187356
1952,-30.351620000000004,-39.755790000000005,265.3154,0.5475495185031576,0.4562048045009915
1953,-2.977692,-30.60503,372.87919999999997,0.580432393331443,0.4520848378974602
1954,-23.694506,-18.200457,677.5928,0.6417551584996464,0.44413277468992207
1955,-30.130962999999998,57.35665,926.7052,0.6759633439568173,0.4412788087818738
1956,1.8058448999999999,-8.265955,858.5310999999999,0.6869355025528712,0.4408777566357108
1957,-32.160180000000004,-73.68083,861.7720999999999,0.6977003307128937,0.4387212229302044
1958,-14.756934300000001,-65.63626000000001,908.2459999999999,0.7029831000985698,0.44114146516778396
1959,-42.6168,-56.597069999999995,992.854,0.713796974259554,0.43921326825259105
1960,-46.68372,-58.88189,1047.809,0.7252659535963532,0.44059089251205874
1961,-51.32509,-53.20667999999999,1066.044,0.7383783246574459,0.4405341434771959
1962,-49.691379999999995,-42.3986,1084.874,0.7520819592296741,0.4413163300412292
1963,-51.17298,-23.755699999999997,1101.8319999999999,0.7652181599916702,0.44251393397806993
1964,-54.9328,-5.5594397,1089.659,0.7768440898880097,0.44273217644025
1965,-55.59204,0.9996075000000001,1056.991,0.7883399031630891,0.44339415434993434
1966,-44.32844,13.459313,1013.0192000000001,0.7991481847096328,0.44420466534131064
1967,-37.80466,38.43069,971.8964,0.8115521198453066,0.44311810927051026
1968,-26.84834,71.68974,926.6766,0.827275170254868,0.44259986694707837
1969,-22.71882,96.18039999999999,865.5923,0.8451583657053074,0.4411944783215807
1970,-12.480169,109.5906,791.7946,0.8639379894474283,0.4412552757719867
1971,-5.3434983,119.43109999999999,698.9903,0.8792362079623445,0.4382046683331356
1972,0.5438738700000001,123.9799,593.6916,0.8960282780467118,0.437393258081414
1973,5.241562,120.617,476.0455,0.9114889792701026,0.43619232560577836
1974,5.367389,103.05904000000001,351.4491,0.9316866546967939,0.4331484659191906
1975,5.894114,76.96785,241.95190000000002,0.9463968257026008,0.43163929295401327
1976,2.49293251,51.08554,157.9077,0.9632802111305724,0.4314102182671702
1977,-3.1940966,32.55788,98.28049,0.9759623142980249,0.42697691167099494
1978,-3.4706078999999996,20.130089,52.40841,0.9676350886883689,0.42769701689246675
1979,-3.2733288000000003,8.4753844,15.796654,0.8605874998481002,0.4087525057851626
1980,0.0,0.0,0.0,0.7245982,0.3853791
1981,0.0,0.0,0.0,0.7245982,0.3853791
1982,0.0045032200000000005,-0.0697592,0.214229,0.7072604365363041,0.3789026773527483
1983,-5.959505368,-44.146492,93.15916,0.5417084683654358,0.32372761641931375
1984,3.726645,-89.09576,156.7115,0.5450854749729663,0.31668790674697667
1985,35.64529,-71.23514,272.336,0.5245666032692046,0.31974233658001683
1986,-3.3124469999999997,-21.468138,381.9226,0.5226898853232351,0.3254698955988115
1987,20.838476,-38.22282,529.1656,0.5526428789818314,0.3272524919463297
1988,35.206540000000004,-60.527919999999995,734.533,0.5956581506713807,0.3334389414677154
1989,19.01114,-26.772879999999997,844.7620999999999,0.6127290132365688,0.33801975687453567
1990,24.766659999999998,-69.48076999999999,865.4392,0.6227640038351477,0.33904431318984074
1991,19.1592,-93.04603,888.3423,0.6325334982461638,0.3397931582427905
1992,25.30334,-83.53878,928.1761,0.6404095601071422,0.33960686993682376
1993,33.35249,-89.24016,964.6103999999999,0.654146183383283,0.33960511531751536
1994,34.47172,-84.57641,989.0363,0.6673332908914203,0.34003063004079503
1995,36.91669,-63.09113,1004.4185,0.6824286785451109,0.3408148466208963
1996,32.97665,-52.29893,1009.7895000000001,0.699370342778497,0.3405704003713647
1997,35.44918,-35.621449999999996,1007.5229999999999,0.7176608970395012,0.340843445565613
1998,33.13135,-0.8223560000000001,1005.4033,0.7324258385693783,0.34197491099181726
1999,30.56343,23.817178000000002,998.3585,0.7513613060648079,0.3425797042130879
2000,26.97926,42.93163,978.0915000000001,0.7707582221275378,0.342997255381228
2001,20.36437,61.82468,945.5674999999999,0.7891562514674072,0.3451735708660101
2002,16.506625,80.12848,902.2647000000001,0.8070354847234016,0.3474662141903495
2003,10.000942,93.69115000000001,845.8488,0.8240189472594525,0.3476711104759672
2004,4.931788,99.97327,783.1817,0.8397716604321056,0.3495371881036714
2005,1.1313739000000003,106.62719999999999,709.2643,0.8575766162496994,0.3507869306570145
2006,-2.5801919,110.7557,625.7179,0.8754653748952222,0.3533547292279954
2007,-2.6280321,109.0663,524.577,0.8925931651939208,0.3526041063251982
2008,-2.2633069,94.48697,420.40919999999994,0.9076977236332594,0.35548195020816176
2009,-0.7397993999999998,69.44668,313.762,0.9231390500180092,0.3518028924616556
2010,-0.5856389999999999,44.14317,236.1868,0.9394760419809336,0.35233069186800997
2011,0.5174132999999999,34.52991,179.65019999999998,0.938506606433329,0.35192183375332864
2012,2.055733,31.818540000000002,129.3367,0.9465821713454119,0.34760193708932896
2013,2.67568232,27.79432,92.29484,0.9443591672745114,0.3454865115569926
2014,1.5067700499999999,20.87285,59.56893,0.9683396686641761,0.342151685078122
2015,2.0494032,14.404498,38.40436,0.9805116110994863,0.36039601204633975
2016,1.1809548900000002,3.00391533,9.382175,0.8216121740385951,0.3763644739581908
2017,0.0,0.0,0.0,0.7245982,0.3853791
2018,1.1008350999999998,-1.8142007,9.806198,0.6856092798542491,0.4007582706025117
2019,6.39275838,-46.80074,122.97278999999999,0.545692796879026,0.4648526886135408
2020,-7.653161,-70.25802999999999,165.9027,0.5032331312564644,0.4586303063671461
2021,-20.60782,-28.14971,272.9829,0.4938708109518483,0.4651688620935948
2022,-2.560408,-14.70634,403.3229,0.5296949368656636,0.46196158159572603
2023,-22.4516314,3.0330839999999997,813.8219999999999,0.5980590173094977,0.451153008260958
2024,-9.922374,60.06088,955.9085000000001,0.6252362425769866,0.4463668726853324
2025,-1.3456280000000003,-23.718341000000002,925.8411,0.6391097514838114,0.45042123809742246
2026,-27.93508,-79.44687,892.0955,0.6430538073418981,0.4471155585231757
2027,-23.667462800000003,-61.21142,942.9206,0.6451417597340514,0.4506933511517528
2028,-57.018899999999995,-64.97641999999999,1005.4378,0.6590344782441441,0.45137242170797587
2029,-71.164,-67.75865,1051.016,0.6690666966197505,0.45232956846550315
2030,-65.65846,-54.973209999999995,1066.616,0.6802067253510297,0.4541127708109688
2031,-64.61726,-50.23825,1067.5819999999999,0.6939721186423977,0.453260413689769
2032,-57.69175,-32.757439999999995,1074.2540000000001,0.707707072983242,0.45473059175051056
2033,-59.21954000000001,-11.476859000000001,1064.051,0.7192567137875339,0.45489944637789054
2034,-51.00298,-4.22775375,1028.7369999999999,0.7311953062400577,0.45522238295483336
2035,-38.74098,9.508654,994.0109,0.7437519313131203,0.4549352441554467
2036,-30.204610000000002,33.6857,950.5656000000001,0.7582627578404922,0.45401811799873776
2037,-21.72228,58.00348,902.0411,0.7746265379420975,0.45347825021269267
2038,-16.95326,75.00506,837.1132,0.7925259065352763,0.45207608621956663
2039,-7.750292999999999,86.40675999999999,756.4255,0.8123357480267096,0.4512430111970206
2040,-2.0420298,99.13288,664.1279999999999,0.8295208365896366,0.45091735214623474
2041,1.5250285,101.84243000000001,554.7157,0.8452458065872432,0.44887297474615284
2042,6.2123911,95.3912,442.1396,0.8601065218366278,0.44844787911360706
2043,5.572832,83.09662,329.3208,0.8737446558706182,0.4467079387470091
2044,6.353567,62.63297,232.34430000000003,0.8912902928450297,0.4440769721550966
2045,4.9529004,44.30956,157.66479999999999,0.8974318986801307,0.4462218740797197
2046,-0.43721900000000014,32.124900000000004,98.58375,0.9007235145720163,0.44180950441289807
2047,-3.2597175999999997,23.36582,55.88202,0.8873667036333197,0.4487079219972081
2048,-3.28354636,11.1731609,18.7687797,0.8394881594799948,0.419052631174263
2049,0.0,0.0,0.0,0.7245982,0.3853791
2050,0.0,0.0,0.0,0.7245982,0.3853791
2051,0.0,0.0,0.0,0.7245982,0.3853791
2052,-7.85043256,-25.2215765,69.090716,0.4889998429158414,0.3292638042808986
2053,-14.725254000000001,-70.86421,151.27370000000002,0.5017828322569431,0.3294140161669322
2054,26.207968,-84.08563000000001,282.0885,0.4830237550057774,0.33002565372900955
2055,-3.670502,-24.386252,409.72830000000005,0.46433485916599826,0.3321420548786712
2056,3.5667560000000003,-39.77581,562.3695,0.4919216045937632,0.335671202753682
2057,18.273369,-83.29949,755.5533,0.5296272874189223,0.3399959986919214
2058,11.770303,-42.48322,928.6908999999999,0.5531711108788655,0.3476673983745492
2059,12.230266,-77.97013,931.3533,0.5586774477607317,0.34631609699828203
2060,13.600376,-117.90630000000002,942.7382,0.5692437655064124,0.34707669789376644
2061,22.843529999999998,-110.09949999999999,975.1586,0.5779288668640987,0.3471355765547156
2062,33.08112,-110.5356,1008.0749,0.5897471555495788,0.34726530413486806
2063,37.863080000000004,-114.8525,1026.157,0.6049323502788726,0.34671159447852296
2064,38.58555,-90.68525,1040.594,0.6180178953873603,0.3480270467996023
2065,32.93257,-76.96943999999999,1041.124,0.6349408111340449,0.34798960099994075
2066,31.25265,-56.76754,1035.825,0.6540545458455573,0.3487335124762108
2067,26.92141,-25.029788,1027.17,0.6715410107354413,0.34941082953967195
2068,21.26115,-2.0437466,1001.5644,0.6900160168460335,0.34993529920550814
2069,16.587754999999998,17.648651,966.5653,0.7078024341356807,0.35153771199459793
2070,9.059512999999999,34.40079,915.7801,0.7271462387295514,0.35283107090811344
2071,1.9541936,51.64996,856.8725000000001,0.7455800699381766,0.35432475925276885
2072,-1.5926158900000003,67.63874000000001,788.8159,0.7641998855114102,0.35692344257154185
2073,-7.939985,74.40181,711.3723,0.7831611790193197,0.35682870605845995
2074,-7.857291000000001,79.15379,630.6005,0.7993912811943902,0.35940890519100127
2075,-8.135057,80.41974,541.9163000000001,0.817783719750192,0.35901688329741316
2076,-9.0074879,75.31936,451.8296,0.835562289553142,0.35968350082991496
2077,-7.0921156,65.94203999999999,358.19870000000003,0.8524620164096925,0.36037545800061643
2078,-6.8753782999999995,48.28992,272.0312,0.8601683770974562,0.35740376898295495
2079,-4.3278946,32.584019999999995,211.3399,0.8715409535192233,0.3598682112202713
2080,-4.1285792,27.492790000000003,161.3915,0.8789566203258268,0.35524525348324404
2081,-4.0517330000000005,26.61459,121.66559,0.8925704138558862,0.35736794606496874
2082,-1.94213242,26.00043,88.51153000000001,0.913332951715909,0.35794599165998775
2083,-0.9227734,22.82697,61.20276,0.9114274083367924,0.3589461861302307
2084,0.40986763000000004,15.300738999999998,36.76657,0.962080197065642,0.3457196716175772
2085,1.59666803,5.080945,14.9153151,0.8189742577664127,0.3831580066064748
2086,0.0,0.0,0.0,0.7245982,0.3853791
2087,2.365932,-1.032087,28.28485,0.6226122543099512,0.39545738568110733
2088,10.856589,-45.53359,141.1576,0.5282235806259883,0.44673877326912387
2089,-6.831823300000001,-55.78818,186.1304,0.49318972483362744,0.4394263594363556
2090,-15.206405,-10.151987,296.4604,0.4832789491054442,0.44281939301334167
2091,11.879038,-7.5490520000000005,396.0034,0.5103368240934787,0.4426082566952892
